9.710174687624489209e+00
1.000000000000000000e+01
1.000000000000000000e+01
8.310683699007478609e+00
9.378999992839357702e+00
9.061658111340292976e+00
2.158708909756509975e+00
1.518768751582651122e+00
8.263492407169527709e+00
2.166538451282121081e+00
4.364873460683301509e+00
7.821611262799651243e+00
5.512324586718442276e+00
5.703298863950514885e+00
7.338388802953441648e+00
7.770614933358342746e+00
1.294349841950494406e+00
1.107011662193696289e+00
