7.789240172216601366e+00
4.723385574345797089e+00
4.416341055766348056e+00
3.226165081850925542e+00
7.676774524383656484e+00
9.705226661182379644e+00
3.144345189131494411e+00
5.932895096333227869e+00
9.240761193183432809e+00
3.675398184416379443e+00
4.419510804611295640e+00
4.777594516344628062e+00
7.595838010803721119e+00
7.373693905413831295e+00
9.732090670887192374e+00
9.933699686612648350e+00
1.610484328327749681e+00
5.417930141693463320e+00
