7.962110907548572314e+00
3.764519099945798786e+01
3.408518942140216268e+01
3.722733276232814603e+01
4.999905076163899054e+01
2.624660693211211537e+01
2.926889365365911289e+01
1.768708969708846368e+01
4.605033229597142252e+01
2.121679166631972091e+00
3.751005194578007718e+01
2.532601461733107939e+01
3.659014917068906669e+01
2.172551867861117714e+01
2.507246359473159103e+01
6.504860359227365940e+00
1.077677584385779319e+01
4.081365608387316968e+01
