9.43E+00,7.96E+00
4.89E+01,3.76E+01
4.35E+00,3.41E+01
5.28E+00,3.72E+01
2.76E+01,5.00E+01
4.97E+01,2.62E+01
3.21E+01,2.93E+01
1.24E+01,1.77E+01
4.95E+01,4.61E+01
1.39E+01,2.12E+00
3.50E+01,3.75E+01
8.12E-01,2.53E+01
4.91E+01,3.66E+01
2.32E+01,2.17E+01
8.16E+00,2.51E+01
3.64E+00,6.50E+00
4.54E+01,1.08E+01
4.89E+01,4.08E+01
