9.927543501086386613e+00
8.392385190979481990e+00
3.693000251501295406e+00
3.920098961568175167e+00
8.739724877258183255e+00
7.820979674388012448e+00
2.326261723523372904e+00
6.984753743379060076e+00
8.371700525431123197e+00
3.987477629995410222e+00
5.548005207371104142e+00
3.086502005105813407e+00
6.995634795125621253e+00
2.577376435091996321e+00
7.610637588481027116e+00
1.000000000000000000e+01
3.524415436085772679e+00
2.169854105039660030e+00
